"","Id","source","SalePrice","ExterCond","ExterQual","Exterior1st","Exterior2nd","Fence","FireplaceQu","Fireplaces","Foundation","Functional","GarageArea","GarageFinish","GarageQual","GarageType","GarageYrBlt","GrLivArea","Bath"
"619",619,"train",314813,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,1.39824415745794,1,3,"Attchd",2007,0.646654431194838,2
"620",620,"train",305000,3,4,"VinylSd","VinylSd",0,4,2,"PConc",7,1.28215835395604,3,3,"Attchd",2003,1.50427542454445,2.5
"621",621,"train",67000,3,3,"Stucco","Stucco",0,0,0,"BrkTil",7,-2.19577231896089,0,0,"NoGarage",1894,-1.25829173836513,1
"622",622,"train",240000,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",7,0.701729336446541,2,3,"Attchd",1974,2.19985742836718,2.5
"623",623,"train",135000,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,0.0516488368358986,1,3,"Detchd",1986,-1.02906585074173,1
"624",624,"train",168500,3,4,"MetalSd","MetalSd",0,3,1,"PConc",7,-0.152662177327446,1,3,"Detchd",2000,0.0222114959448906,2.5
"625",625,"train",165150,3,3,"VinylSd","VinylSd",0,3,1,"CBlock",5,0.0516488368358986,2,3,"Attchd",1972,0.571563192145794,2
"626",626,"train",160000,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.152662177327446,1,3,"Attchd",1962,-0.760318258355676,1.5
"627",627,"train",139900,3,3,"Wd Sdng","Wd Sdng",2,3,1,"CBlock",6,-0.867750726899153,2,3,"Attchd",1960,-0.155636175487056,1
"628",628,"train",153000,3,3,"AsbShng","AsbShng",0,4,2,"CBlock",7,-0.505563019973224,2,3,"Basment",1955,0.0380201778499526,1
"629",629,"train",135000,3,3,"Plywood","Plywood",0,3,2,"PConc",7,0.144517479637419,1,3,"Attchd",1969,1.14462791120429,2
"630",630,"train",168500,3,3,"Plywood","Wd Sdng",4,0,0,"CBlock",7,0.218812393878635,2,3,"Attchd",1964,-0.297914312632614,1.5
"631",631,"train",124000,3,3,"VinylSd","VinylSd",3,0,0,"BrkTil",7,-1.08134860534265,1,2,"Detchd",1937,0.492519782620484,1
"632",632,"train",209500,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.715659632866769,2,3,"Attchd",2006,0.105207075946466,2
"633",633,"train",82500,4,3,"Plywood","Plywood",0,3,1,"CBlock",7,0.33025476524046,3,3,"Attchd",1977,-0.177373113106517,2
"634",634,"train",139400,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.98847996254113,1,3,"Attchd",1954,-0.878883372643641,1
"635",635,"train",144000,3,3,"Plywood","Plywood",4,0,0,"CBlock",7,0.478844593722892,1,3,"Detchd",1980,-0.878883372643641,0
"636",636,"train",2e+05,3,2,"VinylSd","VinylSd",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,3.74317999934885,2
"637",637,"train",60000,2,2,"AsbShng","AsbShng",0,1,1,"BrkTil",3,-2.19577231896089,0,0,"NoGarage",1894,-1.38476119360562,1
"638",638,"train",93000,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-1.00705369110143,1,3,"BuiltIn",1954,-0.224799158821702,2
"639",639,"train",85000,3,3,"MetalSd","Wd Sdng",3,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-1.39266553455815,1
"640",640,"train",264561,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.813171707808366,3,3,"Attchd",2006,0.130896184042192,2
"641",641,"train",274000,3,5,"MetalSd","MetalSd",0,4,1,"PConc",7,0.534565779403805,2,3,"Attchd",2003,0.0340680073736871,1.5
"642",642,"train",226000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.822458572088518,3,3,"Attchd",2001,0.846239040246245,2.5
"643",643,"train",345000,3,4,"Plywood","Wd Sdng",3,3,3,"CBlock",7,0.302394172400004,3,3,"Attchd",1972,2.37770509979912,2.5
"644",644,"train",152000,3,3,"WdShing","HdBoard",2,0,0,"CBlock",6,-0.0505066702457738,3,3,"Attchd",1969,0.235628701663227,2.5
"645",645,"train",370878,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,0.0237882439954425,3,3,"Attchd",2009,0.524137146430608,2.5
"646",646,"train",143250,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,0.478844593722892,1,3,"Detchd",1979,-1.0270897655036,1.5
"647",647,"train",98300,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",6,-0.245530820128967,1,3,"Detchd",1950,-0.894692054548703,1
"648",648,"train",155000,3,3,"Wd Sdng","Wd Sdng",0,4,2,"CBlock",7,0.102726590376735,2,3,"Attchd",1953,-0.803792133594597,1
"649",649,"train",155000,3,3,"MetalSd","MetalSd",0,3,1,"CBlock",7,-0.143375313047294,1,3,"Attchd",1966,0.668391368814298,1.5
"650",650,"train",84500,3,3,"CemntBd","CmentBd",3,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-1.72069568408819,1
"651",651,"train",205950,3,4,"CemntBd","CmentBd",0,0,0,"PConc",7,0.413836543761828,2,3,"Attchd",2007,0.324552537379201,2.5
"652",652,"train",108000,3,3,"MetalSd","MetalSd",3,4,1,"CBlock",7,-0.821316405498393,1,2,"Detchd",1940,0.0182593254686251,1
"653",653,"train",191000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.181664936758027,2,3,"Attchd",1996,0.425332884523971,2.5
"654",654,"train",135000,3,3,"MetalSd","MetalSd",3,0,0,"CBlock",7,-1.19279097670447,1,3,"Detchd",1906,-0.0627601692948174,1
"655",655,"train",350000,4,4,"MetalSd","MetalSd",0,3,1,"PConc",7,1.70006724656289,3,3,"Attchd",1995,1.20983872406267,2.5
"656",656,"train",88000,3,3,"HdBoard","ImStucc",0,0,0,"CBlock",7,-0.969906233980826,1,3,"Detchd",1971,-0.807744304070862,1.5
"657",657,"train",145500,3,4,"HdBoard","HdBoard",3,0,0,"CBlock",7,-0.747021491257177,2,3,"Attchd",1959,-0.884811628358039,1.5
"658",658,"train",149000,2,3,"Stucco","Wd Shng",3,4,1,"BrkTil",7,-0.942045641140369,2,3,"Attchd",1931,0.00245064356356319,1.5
"659",659,"train",97500,3,3,"VinylSd","VinylSd",0,4,1,"CBlock",7,-0.663439712735808,1,3,"Attchd",1948,-0.0844971069142776,1
"660",660,"train",167000,4,3,"MetalSd","MetalSd",3,0,0,"PConc",7,0.0330751082755945,3,3,"Detchd",1968,-0.0291667202465607,1
"661",661,"train",197900,3,3,"Plywood","Plywood",0,3,1,"CBlock",7,0.358115358080916,2,3,"Attchd",1976,0.858095551675042,2.5
"662",662,"train",402000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,1.10570793263315,2,3,"Attchd",1994,1.87182727883714,2.5
"663",663,"train",110000,3,3,"Wd Sdng","Wd Sdng",0,3,2,"CBlock",2,0.478844593722892,2,3,"Attchd",1968,-0.214918732631039,1
"664",664,"train",137500,3,3,"Plywood","Plywood",3,0,0,"CBlock",7,0.534565779403805,2,3,"Detchd",1974,-0.631872717877048,2
"665",665,"train",423000,3,4,"VinylSd","VinylSd",0,5,1,"PConc",7,3.06987972788531,3,3,"Attchd",2005,1.17822136025255,1.5
"666",666,"train",230500,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.144517479637419,2,3,"Attchd",2000,0.860071636913174,2.5
"667",667,"train",129000,4,3,"Plywood","Plywood",0,1,1,"CBlock",1,0.571713236524413,1,3,"CarPort",1965,1.73745348264411,2.5
"668",668,"train",193500,3,3,"HdBoard","HdBoard",0,2,1,"PConc",7,0.474201161582816,2,3,"Attchd",1994,0.352217730713059,2
"669",669,"train",168000,3,3,"CemntBd","Wd Sdng",0,3,1,"CBlock",5,0.478844593722892,1,3,"Detchd",1999,-0.125994896915065,1.5
"670",670,"train",137500,3,3,"MetalSd","MetalSd",0,4,1,"BrkTil",7,-1.02562741966174,1,3,"Detchd",1922,-0.633848803115181,1
"671",671,"train",173500,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.311681036680156,3,3,"Attchd",2005,-0.0489275726278882,2.5
"672",672,"train",103600,4,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",7,-0.802742676938089,1,3,"Detchd",1930,-0.260368693108092,2
"673",673,"train",165000,3,4,"Plywood","Plywood",0,3,1,"CBlock",7,0.339541629520612,2,3,"Attchd",1977,-0.578518416447464,1.5
"674",674,"train",257500,3,3,"CemntBd","CmentBd",0,3,2,"PConc",7,-0.264104548689271,3,3,"Attchd",1957,0.668391368814298,2
"675",675,"train",140000,3,3,"HdBoard","HdBoard",0,4,1,"CBlock",7,-0.412694377171703,2,3,"Attchd",1965,-0.720796553593021,1
"676",676,"train",148500,3,3,"Plywood","Brk Cmn",0,3,1,"CBlock",7,-0.152662177327446,1,3,"Attchd",1978,-0.118090555962534,2.5
"677",677,"train",87000,3,3,"AsbShng","Stucco",0,0,0,"BrkTil",5,1.42146131815832,1,2,"2Types",1920,0.53994582833567,2
"678",678,"train",109500,3,4,"VinylSd","VinylSd",0,0,0,"BrkTil",7,-1.08134860534265,1,2,"Detchd",1924,-1.40056987551069,1
"679",679,"train",372500,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.67685008586251,3,3,"Attchd",2008,1.07744101310778,2.5
"680",680,"train",128500,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,0.460270865162588,1,3,"Detchd",1963,-1.01325716883667,1
"681",681,"train",143000,3,3,"Plywood","Plywood",0,3,1,"CBlock",7,-0.969906233980826,2,3,"Attchd",1980,-1.1417027093153,2
"682",682,"train",159434,3,3,"VinylSd","Stucco",0,0,0,"BrkTil",7,-0.890967887599533,1,3,"Detchd",1968,0.0380201778499526,1
"683",683,"train",173000,3,3,"Wd Sdng","Wd Sdng",0,4,1,"PConc",7,-0.19445306658813,1,3,"Attchd",1996,-0.414503341682446,1
"684",684,"train",285000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,1.06391704337247,3,3,"Attchd",2002,0.330480793093599,2
"685",685,"train",221000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0609357011160506,3,3,"Attchd",1998,0.668391368814298,2.5
"686",686,"train",207500,3,4,"HdBoard","HdBoard",0,3,1,"CBlock",6,0.483488025862968,3,3,"Attchd",1984,1.16438876358562,2
"687",687,"train",227875,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.488131458003044,3,3,"Attchd",2007,0.514256720239944,3
"688",688,"train",148800,3,4,"MetalSd","MetalSd",0,0,0,"PConc",7,0.0330751082755945,1,3,"Detchd",2004,-0.787983451689535,2.5
"689",689,"train",392000,3,4,"MetalSd","MetalSd",0,4,1,"PConc",7,0.437053704462208,2,3,"Attchd",2007,-0.161564431201455,2
"690",690,"train",194700,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.0597935345259258,2,3,"Attchd",2005,-0.274201289775021,2
"691",691,"train",141000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,-0.245530820128967,2,3,"Attchd",2004,-1.28990910217525,1
"692",692,"train",755000,3,5,"HdBoard","HdBoard",0,5,2,"PConc",7,1.66756322158235,3,3,"Attchd",1994,5.56315450366911,3.5
"693",693,"train",335000,3,4,"MetalSd","MetalSd",0,4,2,"PConc",7,0.720303065006845,2,3,"Attchd",1989,2.01212933074456,2.5
"694",694,"train",108480,3,3,"MetalSd","MetalSd",0,0,0,"BrkTil",7,-0.682013441296112,1,3,"Detchd",1968,-0.845289923595384,1
"695",695,"train",141500,2,3,"Wd Sdng","Wd Sdng",3,0,0,"BrkTil",7,0.478844593722892,1,3,"Detchd",1995,0.0755657973744747,1.5
"696",696,"train",176000,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",7,0.362758790220992,1,3,"Attchd",1987,-0.718820468354889,2
"697",697,"train",89000,3,3,"Wd Sdng","Wd Shng",0,0,0,"CBlock",7,-1.24386873024531,1,3,"Detchd",1921,-1.74836087742205,1
"698",698,"train",123500,3,3,"Wd Sdng","Wd Sdng",0,0,0,"PConc",7,-0.765595219817481,1,3,"Detchd",1952,-0.697083530735429,1
"699",699,"train",138500,4,3,"MetalSd","MetalSd",3,4,1,"CBlock",7,-0.635579119895352,1,3,"Detchd",1973,-1.19900918122115,1
"700",700,"train",196000,3,4,"MetalSd","MetalSd",0,0,0,"PConc",7,0.265246715279395,2,3,"Attchd",2004,-0.216894817869171,2
"701",701,"train",312500,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.35645326819726,3,3,"Attchd",2002,0.591324044527121,2
"702",702,"train",140000,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,0.255959850999243,1,3,"Attchd",1969,-0.665466166925305,1.5
"703",703,"train",361919,3,5,"VinylSd","VinylSd",0,4,1,"PConc",7,0.896753486329734,3,3,"BuiltIn",2006,2.12476618931813,2.5
"704",704,"train",140000,4,3,"Wd Sdng","Wd Sdng",3,1,1,"BrkTil",7,0.92461407917019,1,3,"Detchd",1999,0.615037067384714,2
"705",705,"train",213000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.618147557925173,2,3,"Attchd",2004,-0.0331188907228262,2
"706",706,"train",55000,2,2,"VinylSd","Wd Shng",0,0,0,"Slab",4,-2.19577231896089,0,0,"NoGarage",1894,-0.807744304070862,2
"707",707,"train",302000,3,3,"Plywood","Plywood",0,3,2,"CBlock",7,1.23572403255528,1,3,"Attchd",1971,0.638750090242307,2
"708",708,"train",254000,3,4,"MetalSd","MetalSd",0,4,1,"PConc",7,0.358115358080916,3,3,"Attchd",2006,-0.349292528824065,2
"709",709,"train",179540,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.338399462930487,3,3,"Attchd",2007,-0.0884492773905431,2.5
"710",710,"train",109900,3,3,"HdBoard","HdBoard",3,0,0,"PConc",7,-0.301252005809879,1,3,"Attchd",1966,-1.17924832883982,1
"711",711,"train",52000,3,4,"VinylSd","VinylSd",0,0,0,"CBlock",2,-2.19577231896089,0,0,"NoGarage",1894,-1.52506324551305,1
"712",712,"train",102776,3,3,"MetalSd","MetalSd",0,0,0,"Stone",7,-0.412694377171703,2,3,"Detchd",1964,-0.637800973591446,1
"713",713,"train",189000,3,4,"HdBoard","HdBoard",0,4,1,"PConc",7,-0.00407234884501362,3,3,"Attchd",1988,-0.538996711684809,2
"714",714,"train",129000,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,0.478844593722892,1,3,"Detchd",1970,-1.06858755550438,1
"715",715,"train",130500,3,4,"HdBoard","Plywood",0,0,0,"CBlock",7,0.00985794757521444,2,3,"Attchd",1976,-0.0429993169134899,2.5
"716",716,"train",165000,3,3,"HdBoard","HdBoard",3,3,1,"CBlock",7,0.0237882439954425,2,3,"Attchd",1974,-0.297914312632614,2
"717",717,"train",159500,4,3,"Wd Sdng","VinylSd",0,0,0,"BrkTil",7,1.07320390765262,1,3,"Detchd",1996,2.08129231407921,1.5
"718",718,"train",157000,3,3,"HdBoard","HdBoard",3,2,1,"CBlock",7,-0.157305609467522,1,3,"Attchd",1973,-0.637800973591446,1.5
"719",719,"train",341000,3,4,"Wd Sdng","ImStucc",0,3,1,"PConc",7,2.36872147473383,2,3,"Attchd",1993,1.81254472169316,2.5
"720",720,"train",128500,3,3,"HdBoard","Plywood",0,1,1,"CBlock",7,-0.802742676938089,1,3,"Attchd",1969,-1.04685061788492,1.5
"721",721,"train",275000,3,4,"HdBoard","HdBoard",0,3,1,"PConc",7,0.42312340804198,2,3,"Attchd",1985,0.476711100715422,2
"722",722,"train",143000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.245530820128967,2,3,"Attchd",2004,-1.28990910217525,1
"723",723,"train",124500,4,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.0458632381056978,1,3,"Detchd",1994,-1.25829173836513,1
"724",724,"train",135000,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,0.348828493800764,1,3,"Detchd",1958,-0.0607840840566846,2
"725",725,"train",320000,3,5,"CemntBd","CmentBd",0,4,1,"PConc",7,1.37038356461749,3,3,"Attchd",2007,0.389763350237581,2
"726",726,"train",120500,3,3,"HdBoard","Plywood",0,0,0,"CBlock",7,0.868892893489278,1,3,"Detchd",1989,-1.25829173836513,1
"727",727,"train",222000,4,4,"Wd Sdng","Plywood",0,4,1,"CBlock",7,0.311681036680156,3,3,"Attchd",1988,0.354193815951192,2
"728",728,"train",194500,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.738876793567149,2,3,"Attchd",2007,-0.531092370732278,2
"729",729,"train",110000,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,1.92759542142661,1,3,"Detchd",1968,0.543897998811935,2
"730",730,"train",103000,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,0.30703760454008,1,3,"Detchd",1962,-0.578518416447464,1
"731",731,"train",236500,3,4,"CemntBd","CmentBd",0,3,1,"PConc",7,0.627434422205325,2,3,"Attchd",1995,0.227724360710696,2
"732",732,"train",187500,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.161949041607598,3,3,"Attchd",2003,-0.701035701211694,2
"733",733,"train",222500,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.316324468820232,3,3,"Attchd",1998,1.04779973453579,2.5
"734",734,"train",131400,3,3,"HdBoard","HdBoard",2,3,1,"CBlock",7,-0.969906233980826,2,3,"Attchd",1961,-0.704987871687959,1
"735",735,"train",108000,3,3,"Plywood","Plywood",0,0,0,"PConc",7,-0.802742676938089,1,3,"Attchd",1968,-1.09230057836198,1
"736",736,"train",163000,3,3,"Wd Sdng","Wd Sdng",0,3,2,"BrkTil",7,-0.709874034136568,1,3,"Detchd",1914,0.528089316906873,1.5
"737",737,"train",93500,3,3,"Stucco","Stone",0,0,0,"CBlock",7,-0.338399462930487,1,3,"Detchd",1949,-0.910500736453765,2
"738",738,"train",239900,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.51897339309992,3,3,"Attchd",2005,0.593300129765254,2.5
"739",739,"train",179000,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-0.594327098352526,3
"740",740,"train",190000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.460270865162588,2,3,"Attchd",2004,0.449045907381564,2.5
"741",741,"train",132000,4,3,"Wd Sdng","Wd Shng",4,0,0,"BrkTil",7,-0.524136748533528,1,3,"Detchd",1910,-0.135875323105729,2
"742",742,"train",142000,4,3,"HdBoard","HdBoard",4,0,0,"CBlock",7,-0.858463862619001,1,3,"Detchd",1962,-1.16343964693476,1
"743",743,"train",179000,3,3,"VinylSd","VinylSd",4,0,0,"PConc",7,0.30703760454008,1,3,"Attchd",2000,-0.299890397870747,2
"744",744,"train",175000,3,3,"HdBoard","HdBoard",0,3,1,"CBlock",5,0.0330751082755945,2,3,"Attchd",1997,-0.0726405954854811,2
"745",745,"train",180000,3,4,"HdBoard","HdBoard",0,3,1,"PConc",7,-0.0505066702457738,2,3,"Attchd",1993,-0.32360342072834,2
"746",746,"train",299800,4,5,"VinylSd","VinylSd",0,3,2,"CBlock",7,1.66291978944228,3,3,"BuiltIn",1994,2.39944203741858,3.5
"747",747,"train",236000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.37668908664122,3,3,"BuiltIn",2000,1.49241891311565,2.5
"748",748,"train",265979,3,4,"Stucco","Stucco",0,4,1,"Stone",7,1.81615305006479,1,3,"Detchd",1950,2.25123564455863,1.5
"749",749,"train",260400,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,0.251316418859167,3,3,"Attchd",1996,0.433237225476502,2
"750",750,"train",98000,3,3,"WdShing","Wd Shng",0,0,0,"Slab",4,-1.08134860534265,1,3,"Detchd",1945,0.0558049449931473,2
"751",751,"train",96500,3,3,"Wd Sdng","Wd Sdng",0,0,0,"BrkTil",5,-2.19577231896089,0,0,"NoGarage",1894,-0.71289221264049,1
"752",752,"train",162000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.338399462930487,3,3,"Attchd",2003,-0.357196869776596,2.5
"753",753,"train",217000,4,3,"VinylSd","VinylSd",0,0,0,"PConc",7,0.478844593722892,2,3,"Attchd",1997,-0.0133580383414988,2
"754",754,"train",275500,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.88116110002585,2,3,"Attchd",2005,1.18019744549068,2.5
"755",755,"train",156000,3,3,"Plywood","Plywood",0,0,0,"CBlock",7,-0.152662177327446,2,3,"Detchd",1969,-0.938165929787623,1
"756",756,"train",172500,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.152662177327446,1,3,"Detchd",1999,-0.0588079988185519,2.5
"757",757,"train",212000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.488131458003044,2,3,"Attchd",2007,0.528089316906873,2.5
"758",758,"train",158900,3,3,"HdBoard","HdBoard",4,3,1,"CBlock",7,-0.152662177327446,3,3,"Attchd",1978,-0.226775244059835,2.5
"759",759,"train",179400,3,3,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.152662177327446,1,3,"Detchd",1999,0.000474558325430447,2.5
"760",760,"train",290000,3,4,"VinylSd","VinylSd",0,3,1,"PConc",7,1.29608865037627,2,3,"Attchd",1995,2.03584235360216,2.5
"761",761,"train",127500,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.802742676938089,1,5,"Detchd",2008,-1.25829173836513,1
"762",762,"train",1e+05,3,3,"Wd Sdng","Wd Sdng",0,0,0,"PConc",6,-0.152662177327446,1,3,"Detchd",1965,-0.394742489301118,1
"763",763,"train",215200,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,0.655295015045781,1,3,"Attchd",2009,0.0913744792795367,2.5
"764",764,"train",337000,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.77900559294418,2,3,"Attchd",1999,1.70781220407212,2.5
"765",765,"train",270000,4,4,"BrkFace","BrkFace",0,4,1,"PConc",7,0.0377185404156705,3,3,"Attchd",1995,-0.0133580383414988,1.5
"766",766,"train",264132,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.553139507964109,3,3,"Attchd",2008,0.0103549845160942,2
"767",767,"train",196500,3,3,"HdBoard","HdBoard",3,3,1,"CBlock",7,0.107370022516811,1,3,"Attchd",1988,0.421380714047705,2.5
"768",768,"train",160000,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",4,-0.231600523708739,1,3,"Attchd",1989,0.492519782620484,2
"769",769,"train",216837,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,0.0516488368358986,3,3,"Attchd",2004,0.6624631130999,2
"770",770,"train",538000,3,5,"CemntBd","Wd Shng",0,4,1,"PConc",4,1.70935411084304,3,3,"BuiltIn",2003,3.51395411172545,3.5
"771",771,"train",134900,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,0.478844593722892,1,3,"Detchd",1983,-1.27014824979392,1
"772",772,"train",102000,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.356973191490791,1,3,"Detchd",1951,-0.554805393589871,1
"773",773,"train",107000,3,3,"Plywood","Plywood",3,3,1,"CBlock",7,0.92461407917019,1,3,"Detchd",1976,-0.758342173117544,1
"774",774,"train",114500,3,3,"Wd Sdng","Wd Sdng",0,0,0,"CBlock",7,-0.918828480439989,2,3,"Attchd",1958,-1.16343964693476,1
"775",775,"train",395000,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,1.96009944640714,3,3,"Attchd",2006,0.933186790724086,2
"776",776,"train",162000,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,-0.282678277249575,3,3,"Attchd",1998,-0.586422757399995,2
"777",777,"train",221500,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,1.82079648220486,2,3,"Attchd",2005,0.223772190234431,2
"778",778,"train",142500,3,3,"HdBoard","Plywood",3,2,1,"CBlock",7,-0.152662177327446,1,3,"Attchd",1974,-1.19900918122115,1
"779",779,"train",144000,3,3,"Plywood","Plywood",0,3,2,"Slab",7,0.729589929286997,1,3,"Detchd",1977,1.02606279691632,2
"780",780,"train",135000,3,3,"Plywood","ImStucc",0,0,0,"CBlock",7,0.144517479637419,1,3,"Attchd",1977,-0.981639805026544,1
"781",781,"train",176000,3,3,"HdBoard","HdBoard",0,3,1,"PConc",7,-0.329112598650335,3,3,"Attchd",1995,-0.48959458073149,2
"782",782,"train",175900,4,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.0516488368358986,2,3,"Attchd",1992,0.20203525261497,2.5
"783",783,"train",187100,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.613504125785097,2,3,"Attchd",2001,-0.139827493581994,2
"784",784,"train",165500,4,3,"Plywood","Plywood",0,3,1,"PConc",7,0.599573829364869,3,3,"Attchd",1978,-0.772174769784473,1
"785",785,"train",128000,3,3,"Wd Sdng","Wd Shng",0,4,1,"CBlock",7,-2.19577231896089,0,0,"NoGarage",1894,-0.0331188907228262,2
"786",786,"train",161500,3,3,"BrkFace","Wd Sdng",0,4,1,"CBlock",7,-0.0737238309461539,1,3,"Attchd",1967,-0.313722994537676,2
"787",787,"train",139000,4,3,"MetalSd","MetalSd",0,0,0,"PConc",7,-0.264104548689271,1,3,"Detchd",1961,0.298863429283475,2
"788",788,"train",233000,3,4,"VinylSd","VinylSd",0,0,0,"PConc",7,0.673868743606085,2,3,"BuiltIn",2004,1.15253225215682,2.5
"789",789,"train",107900,3,3,"MetalSd","MetalSd",0,0,0,"CBlock",7,-0.890967887599533,1,2,"Detchd",1954,-1.18517658455422,1
"790",790,"train",187500,3,3,"HdBoard","HdBoard",0,0,0,"CBlock",7,-0.134088448767142,3,3,"Attchd",1966,1.15846050787122,2.5
"791",791,"train",160200,3,4,"VinylSd","VinylSd",0,4,1,"PConc",7,-0.352329759350715,3,3,"Attchd",2005,-0.703011786449827,2
"792",792,"train",146800,3,3,"HdBoard","HdBoard",0,3,2,"PConc",7,0.30703760454008,2,3,"Attchd",1976,-0.867026861214845,1
"793",793,"train",269790,3,4,"MetalSd","MetalSd",0,3,1,"PConc",7,-0.0830106952263059,1,3,"Attchd",1997,1.0122302002494,2.5
"794",794,"train",225000,3,4,"CemntBd","CmentBd",0,0,0,"PConc",7,0.00521451543513842,3,3,"Attchd",2007,-0.00940586786523328,2
"795",795,"train",194500,3,4,"MetalSd","MetalSd",0,3,1,"PConc",7,-0.296608573669803,3,3,"Attchd",1994,0.779052142149732,2.5
"796",796,"train",171000,3,3,"HdBoard","HdBoard",3,3,1,"CBlock",7,0.0145013797152905,1,3,"Attchd",1980,0.124967928327793,2.5
"797",797,"train",143500,3,3,"Plywood","Plywood",3,3,1,"CBlock",7,0.255959850999243,2,3,"Attchd",1977,-0.426359853111242,1.5
"798",798,"train",110000,3,3,"VinylSd","VinylSd",0,0,0,"CBlock",7,-1.08134860534265,1,3,"Attchd",1953,-1.43811549503521,1
"799",799,"train",485000,3,5,"VinylSd","VinylSd",0,4,2,"PConc",7,1.61184203590144,3,3,"BuiltIn",2009,3.239278263625,3.5
"800",800,"train",175000,3,3,"Wd Sdng","Wd Sdng",3,3,2,"BrkTil",7,-1.08134860534265,1,3,"Detchd",1939,0.528089316906873,1.5
"801",801,"train",2e+05,3,3,"VinylSd","VinylSd",0,0,0,"PConc",7,0.604217261504945,2,3,"Attchd",1997,0.370002497856254,2.5
