Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath,Unnamed: 0,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
519,train,211000.0,GasA,4,2Story,1,1,Lvl,Gtl,0.132400853,CulDSac,0.171857693,IR1,0,60,RL,0,None,none,0,5,CollgCr,3,3,VinylSd,VinylSd,3,0,0,PConc,7,0.33954163,2,3,Attchd,1998,0.583419704,2.5,519,882,914,0,,3,1Fam,TA,Mn,706.0,0.0,GLQ,Unf,1,0,Gd,88.0,Y,Norm,Norm,SBrkr,0.558572767506,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.287191650463,AllPub,-0.929191516623,1998,1998,2007
520,train,234000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.39881715,Inside,-0.657011288,Reg,0,70,RL,0,None,none,0,6,Crawfor,3,4,MetalSd,MetalSd,3,4,2,BrkTil,7,-0.886324455,1,3,Detchd,1926,1.144627911,1.5,520,1276,804,0,,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,1276.0,Y,Norm,Norm,SBrkr,-1.07568666246,9,7,Y,0.0,None,CompShg,Gambrel,WD,3.08579919376,Pave,9,0.500381827032,AllPub,-0.929191516623,1926,2004,2009
521,train,106250.0,GasA,2,2Story,2,1,Lvl,Gtl,0.37750852,Inside,-0.287413293,Reg,0,190,RL,0,None,none,0,8,OldTown,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-0.408575086,2.0,521,694,600,0,Grvl,3,2fmCon,,,0.0,0.0,,,0,0,,0.0,N,Norm,Norm,FuseA,1.13574815743,7,4,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-4.74688154527,AllPub,1.16295421049,1900,2000,2008
522,train,150000.0,GasA,4,1Story,1,1,Lvl,Gtl,0.582149785,Corner,0.920614852,IR1,0,20,RL,0,None,none,0,5,NAmes,3,3,VinylSd,VinylSd,0,4,2,CBlock,7,-0.63557912,1,3,Attchd,1957,-0.507379348,1.5,522,1244,0,0,,3,1Fam,TA,No,777.0,0.0,Rec,Unf,0,0,TA,467.0,Y,Feedr,Norm,FuseA,0.6094836103,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.455311187957,AllPub,-0.929191516623,1957,1957,2007
523,train,159000.0,GasA,4,1.5Fin,1,1,Lvl,Gtl,-1.132609318,Corner,-0.830615574,Reg,0,50,RM,0,None,none,0,10,BrkSide,4,3,CemntBd,CmentBd,0,4,2,CBlock,7,-0.24553082,1,3,Detchd,1950,0.322576452,2.0,523,1004,660,0,,3,1Fam,TA,No,399.0,0.0,ALQ,Unf,0,0,TA,605.0,Y,Feedr,Norm,SBrkr,0.366528286207,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.0883505977037,AllPub,-0.929191516623,1947,1950,2006
524,train,184750.0,GasA,4,2Story,1,3,Bnk,Gtl,2.949604442,Inside,2.016200822,IR1,0,60,RL,762,Stone,none,0,10,Edwards,3,5,CemntBd,CmentBd,0,4,1,PConc,7,1.909021693,3,3,BuiltIn,2007,6.274545189,3.5,524,3138,1538,0,,3,1Fam,TA,Gd,2260.0,0.0,GLQ,Unf,1,0,Ex,878.0,Y,PosN,PosN,SBrkr,1.8187854484,5,10,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,2.34091114935,AllPub,1.12777166724,2007,2008,2007
525,train,315750.0,GasA,4,2Story,1,2,Lvl,Gtl,0.548992807,Inside,1.081700784,IR1,0,60,RL,594,BrkFace,none,0,8,NoRidge,3,4,VinylSd,VinylSd,0,3,1,PConc,7,1.676850086,3,3,Attchd,1996,1.773023017,2.5,525,1383,1015,0,,3,1Fam,TA,No,719.0,0.0,GLQ,Unf,1,0,Gd,660.0,Y,Norm,Norm,SBrkr,0.809004859343,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.640290321319,AllPub,1.21565408541,1996,1997,2007
526,train,176000.0,GasA,4,1Story,1,2,Lvl,Gtl,-0.33752614,Inside,-0.189720475,Reg,0,20,FV,0,None,none,0,4,Somerst,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.09229756,1,3,Attchd,2005,-0.463905473,2.0,526,1266,0,0,Pave,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,1257.0,Y,Norm,Norm,SBrkr,1.25780979001,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.473717827533,AllPub,0.234123562502,2005,2005,2006
527,train,132000.0,GasA,2,1Story,1,1,Lvl,Gtl,0.785806416,Inside,0.171857693,Reg,0,20,RL,0,None,none,0,6,NAmes,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-1.02562742,1,3,Attchd,1956,-1.131822283,1.0,527,928,0,0,,2,1Fam,TA,No,377.0,0.0,Rec,Unf,0,0,Gd,551.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,4,-0.040586706578,AllPub,1.27265733305,1956,2000,2007
528,train,446261.0,GasA,4,2Story,1,3,Lvl,Gtl,1.014867878,Inside,0.041353736,IR1,0,60,RL,268,Stone,none,0,11,NridgHt,3,5,VinylSd,VinylSd,0,4,1,PConc,7,1.788292457,3,3,Attchd,2008,2.395489867,2.5,528,1476,1237,0,,3,1Fam,TA,Av,1330.0,0.0,GLQ,Unf,1,0,Ex,122.0,Y,Norm,Norm,SBrkr,0.856701064026,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,0.735079528772,AllPub,0.830640767546,2008,2008,2008
529,train,86000.0,GasA,4,1Story,1,1,Lvl,Gtl,0.041227977,Inside,-0.388418355,IR1,0,30,RL,0,None,none,0,7,Edwards,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-1.770097815,1.0,529,605,0,0,,2,1Fam,TA,Mn,348.0,0.0,ALQ,Unf,1,0,TA,180.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,4,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.88017938381,AllPub,-0.929191516623,1920,2002,2007
530,train,200624.0,GasA,2,1Story,2,1,Lvl,Gtl,2.547948581,CulDSac,0.171857693,IR1,0,20,RL,0,None,none,0,3,Crawfor,3,4,Wd Sdng,Stone,0,3,2,PConc,3,0.051648837,2,3,Attchd,1975,2.00422499,3.0,530,2515,0,0,,4,1Fam,TA,No,1219.0,0.0,Rec,Unf,1,0,TA,816.0,Y,Norm,Norm,SBrkr,-1.07568666246,3,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,9,1.39298217216,AllPub,-0.929191516623,1957,1975,2007
531,train,175000.0,GasA,4,SLvl,1,2,Lvl,Gtl,0.265425649,Inside,0.750319132,Reg,0,80,RL,219,BrkFace,none,0,8,Timber,3,4,HdBoard,HdBoard,0,2,1,CBlock,7,0.590286965,2,3,Attchd,1988,0.01628324,2.0,531,1509,0,0,,3,1Fam,TA,Av,783.0,0.0,GLQ,Unf,1,0,Gd,678.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.746533280535,AllPub,1.17434201587,1988,1989,2008
532,train,128000.0,GasA,4,2Story,1,1,Lvl,Gtl,-0.725078246,FR3,-0.287413293,IR1,0,70,RM,0,None,none,0,6,BrkSide,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,0.135230615,3,3,Detchd,1920,-0.27420129,2.0,532,751,611,0,,3,1Fam,Fa,Mn,0.0,0.0,Unf,Unf,0,0,Fa,611.0,Y,RRNn,Feedr,SBrkr,-1.07568666246,8,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.676293890082,AllPub,-0.929191516623,1920,1999,2008
533,train,107500.0,GasA,4,1Story,1,1,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,4,NAmes,3,3,VinylSd,VinylSd,0,1,1,Slab,4,-0.37554692,1,3,Detchd,1967,-1.331406892,1.0,533,827,0,0,,2,1Fam,,,0.0,0.0,,,0,0,,0.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-4.74688154527,AllPub,-0.929191516623,1955,2007,2010
534,train,39300.0,GasA,1,1Story,1,0,Low,Mod,-1.132609318,Inside,-0.830615574,Reg,0,20,RL,0,None,none,0,1,BrkSide,2,2,VinylSd,VinylSd,0,0,0,Slab,7,-2.195772319,0,0,NoGarage,1894,-2.305616915,1.0,534,334,0,0,,1,1Fam,,,0.0,0.0,,,0,0,,0.0,N,Norm,Norm,FuseF,-1.07568666246,3,1,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,2,-4.74688154527,AllPub,-0.929191516623,1946,1950,2007
535,train,178000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.032154645,Inside,0.337420506,IR1,0,60,RL,0,None,none,0,10,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.324469167,3,3,Attchd,2004,-0.171444857,2.5,535,707,707,0,,3,1Fam,Gd,Av,0.0,0.0,Unf,Unf,0,0,Ex,707.0,Y,Norm,Norm,SBrkr,0.545028498069,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.463343977267,AllPub,0.703633739911,2004,2004,2006
536,train,107500.0,GasA,2,2Story,1,1,Lvl,Gtl,-0.472815392,Inside,0.171857693,Reg,0,190,RL,0,None,none,0,1,Edwards,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.303842568,1.0,536,820,527,0,,3,2fmCon,TA,Gd,969.0,0.0,GLQ,Unf,1,0,Gd,148.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.267993134195,AllPub,0.61790430628,1910,1991,2008
537,train,188000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.00336203,CulDSac,-0.440234687,IR1,0,60,RL,0,None,none,0,7,CollgCr,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.251316419,3,3,Attchd,1998,0.441141566,2.5,537,880,844,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Gd,880.0,Y,Norm,Norm,SBrkr,1.29660881689,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.125872806717,AllPub,0.803320152167,1998,1999,2008
538,train,111250.0,GasA,2,1Story,1,1,Lvl,Gtl,0.700683179,FR2,0.296884317,IR1,0,20,RL,0,None,none,0,4,NAmes,3,3,MetalSd,MetalSd,1,0,0,CBlock,7,0.478844594,1,3,Detchd,1980,-1.258291738,1.0,538,864,0,0,,3,1Fam,TA,No,600.0,0.0,BLQ,Unf,0,0,TA,264.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,4,Y,0.0,None,CompShg,Hip,COD,-0.308889511743,Pave,5,-0.155023418642,AllPub,1.15140030145,1972,1972,2008
539,train,158000.0,GasA,2,1Story,1,1,Lvl,Gtl,0.509672343,Inside,0.255788989,IR1,0,20,RL,188,BrkFace,none,0,7,Sawyer,3,3,Plywood,Plywood,0,2,1,CBlock,7,-0.63557912,1,3,Attchd,1968,-0.675346593,1.5,539,1159,0,0,,3,1Fam,TA,No,673.0,0.0,BLQ,Unf,0,0,TA,378.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.164704327864,AllPub,1.67438850301,1968,1968,2006
540,train,272000.0,GasA,4,1Story,1,2,Lvl,Gtl,0.48748207,Inside,0.171857693,Reg,0,20,RL,479,BrkFace,Shed,2000,5,CollgCr,3,4,VinylSd,VinylSd,3,3,1,PConc,7,0.915327215,2,3,Attchd,2001,0.198083082,2.0,540,1601,0,0,,3,1Fam,TA,Av,1358.0,0.0,GLQ,Unf,1,0,Gd,223.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.894735723891,AllPub,1.03891617127,2001,2002,2010
541,train,315000.0,GasA,4,1Story,1,3,Lvl,Gtl,0.968810869,Inside,0.750319132,Reg,0,20,RL,584,BrkFace,none,0,3,Timber,3,5,VinylSd,VinylSd,0,4,1,PConc,7,1.356453268,3,3,Attchd,2006,0.666415284,2.0,541,1838,0,0,,2,1Fam,TA,Av,1260.0,0.0,GLQ,Unf,1,0,Ex,578.0,Y,Norm,Norm,SBrkr,0.871700819231,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.18746396067,AllPub,1.29487661459,2006,2006,2009
542,train,248000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.413489647,FR2,0.887325522,Reg,0,60,RL,72,BrkFace,none,0,6,NoRidge,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.813171708,3,3,BuiltIn,2000,1.549725385,2.5,542,997,1288,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,969.0,Y,Norm,Norm,SBrkr,0.774663824489,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.0298514476786,AllPub,-0.929191516623,2000,2000,2007
543,train,213250.0,GasA,4,1Story,1,2,Lvl,Gtl,0.253856788,Inside,0.494265351,Reg,0,20,RL,0,None,none,0,6,NWAmes,3,4,VinylSd,VinylSd,0,3,1,PConc,3,0.511348619,3,3,Attchd,1998,0.354193816,2.0,543,1680,0,0,,3,1Fam,TA,No,144.0,1127.0,LwQ,GLQ,1,0,Ex,379.0,Y,RRAn,Norm,SBrkr,0.907465299863,5,7,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.976415730894,AllPub,0.573733211056,1998,1999,2009
544,train,133000.0,GasA,4,SFoyer,1,1,Lvl,Gtl,-1.541946049,Inside,-1.979644484,Reg,0,120,RH,182,BrkFace,none,0,6,NAmes,3,3,MetalSd,MetalSd,0,0,0,PConc,7,-0.491632724,3,3,Attchd,1998,-1.449972006,1.0,544,767,0,0,,1,TwnhsE,TA,Av,584.0,139.0,GLQ,LwQ,1,0,Gd,0.0,Y,Norm,Norm,SBrkr,0.6094836103,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.429853444913,AllPub,0.803320152167,1998,1998,2007
545,train,179665.0,GasA,4,2Story,1,2,Lvl,Gtl,1.27907164,Inside,-0.388418355,IR1,0,60,RL,0,None,none,0,9,Gilbert,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.217670227,2,3,Attchd,2006,-0.009405868,2.5,545,664,832,0,,3,1Fam,Gd,Av,554.0,0.0,GLQ,Unf,1,0,Gd,100.0,Y,Norm,Norm,SBrkr,0.366528286207,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,-0.578215007312,AllPub,0.703633739911,2006,2006,2006
546,train,229000.0,GasA,3,1.5Fin,1,2,Lvl,Gtl,0.863423661,Corner,0.569696316,IR1,0,50,RL,178,BrkFace,none,0,2,NWAmes,4,4,HdBoard,HdBoard,0,0,0,PConc,7,1.453965343,1,3,Attchd,1988,1.348164691,2.5,546,1377,806,0,,4,1Fam,Gd,No,1002.0,202.0,GLQ,LwQ,0,0,Gd,0.0,Y,Norm,Norm,SBrkr,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.397817770826,AllPub,-0.929191516623,1988,1988,2006
547,train,210000.0,GasA,4,1.5Fin,1,1,Bnk,Gtl,-0.038165072,Inside,0.171857693,IR1,0,50,RL,0,None,none,0,5,BrkSide,3,3,BrkFace,Wd Sdng,0,4,1,BrkTil,7,-0.152662177,1,3,Detchd,1950,0.26526998,1.5,547,915,720,144,,3,1Fam,TA,No,300.0,0.0,Rec,Unf,0,0,Gd,765.0,Y,Norm,Norm,FuseA,0.584648535439,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.186985347297,AllPub,-0.929191516623,1923,1950,2007
548,train,129500.0,GasA,4,SFoyer,1,1,Lvl,Gtl,-0.405627747,Inside,-0.601320619,Reg,0,85,RL,0,None,none,0,4,Mitchel,4,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.701729336,1,3,Detchd,1987,-1.447995921,1.0,548,768,0,0,,2,1Fam,TA,Av,619.0,0.0,ALQ,Unf,1,0,Gd,149.0,Y,Norm,Norm,SBrkr,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.338357814396,AllPub,0.7247610919,1970,1970,2007
549,train,125000.0,GasA,2,1Story,1,1,HLS,Gtl,-0.154199393,Inside,-0.890806793,IR1,0,20,RM,0,None,none,0,6,OldTown,4,3,MetalSd,MetalSd,3,0,0,CBlock,7,1.147498822,2,3,Detchd,1963,-1.335359063,1.0,549,825,0,0,,2,1Fam,TA,No,180.0,645.0,LwQ,Rec,1,0,TA,0.0,Y,Feedr,RRNn,SBrkr,0.718597740719,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.227694451914,AllPub,0.890584599608,1955,1995,2008
550,train,263000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.100039709,Inside,0.37741257,Reg,0,60,FV,0,None,none,0,11,Somerst,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.659938447,3,3,BuiltIn,2003,1.172293105,2.5,550,912,1182,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0,0,Gd,912.0,Y,Norm,Norm,SBrkr,1.38180381479,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.0686652885316,AllPub,1.04561488754,2003,2004,2009
551,train,140000.0,GasA,2,1Story,1,1,Lvl,Gtl,-1.549207814,Inside,-0.657011288,Reg,0,120,RL,0,None,none,0,10,NPkVill,3,3,Plywood,Plywood,0,0,0,CBlock,7,-0.152662177,2,3,Attchd,1977,-0.853194265,2.0,551,1069,0,0,,2,TwnhsE,TA,No,559.0,0.0,ALQ,Unf,0,0,Gd,510.0,Y,Norm,Norm,SBrkr,0.765721032731,6,6,Y,0.0,None,CompShg,Gable,COD,3.33380282764,Pave,4,0.193313702488,AllPub,-0.929191516623,1977,1977,2008
552,train,112500.0,GasA,3,1Story,1,1,Lvl,Gtl,-0.775091988,Inside,-0.830615574,Reg,0,20,RM,0,None,none,0,6,OldTown,3,3,BrkFace,BrkFace,0,0,0,CBlock,7,-0.858463863,3,3,Attchd,1957,-1.131822283,1.0,552,928,0,0,,3,1Fam,TA,No,308.0,0.0,Rec,Unf,0,0,TA,620.0,Y,Norm,Norm,FuseA,-1.07568666246,6,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,-0.040586706578,AllPub,-0.929191516623,1957,1957,2008
553,train,255500.0,GasA,4,1Story,1,2,Lvl,Gtl,0.439345146,Inside,0.819609789,IR1,0,20,RL,250,Stone,none,0,7,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,2.020464064,2,3,Attchd,2006,0.42730897,2.0,553,1717,0,0,,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0,0,Ex,1709.0,Y,Norm,Norm,SBrkr,0.597213546856,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.0443833452,AllPub,1.00097690306,2006,2006,2009
554,train,108000.0,GasA,4,1Story,1,2,Lvl,Gtl,-0.029208033,Inside,0.041353736,Reg,0,20,RL,0,None,none,0,5,Edwards,3,3,VinylSd,VinylSd,3,0,0,CBlock,7,0.218812394,3,3,Detchd,2002,-0.740557406,2.0,554,1126,0,0,,2,1Fam,,,0.0,0.0,,,0,0,,0.0,Y,Feedr,Norm,SBrkr,1.04701003981,5,4,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-4.74688154527,AllPub,-0.929191516623,1949,2003,2009
555,train,284000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.345474168,Inside,0.750319132,Reg,0,60,RL,292,BrkFace,none,0,8,NridgHt,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.848657075,2,3,BuiltIn,2003,1.077441013,2.5,555,1006,1040,0,,3,1Fam,TA,No,866.0,0.0,GLQ,Unf,1,0,Gd,132.0,Y,Norm,Norm,SBrkr,0.825380617613,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.0784245799476,AllPub,1.40856023617,2003,2004,2008
556,train,113000.0,GasA,2,1.5Unf,1,1,Lvl,Gtl,-0.654674802,Inside,-0.388418355,Reg,0,45,RM,0,None,none,0,8,BrkSide,3,3,MetalSd,MetalSd,0,4,1,BrkTil,7,-0.89561132,1,3,Detchd,1922,-0.894692055,1.0,556,1048,0,0,,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0,0,TA,993.0,Y,Norm,Norm,FuseA,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0701209714504,AllPub,-0.929191516623,1922,1950,2006
557,train,141000.0,GasA,2,1Story,1,1,Lvl,Gtl,1.001969663,Inside,0.128988406,IR1,0,20,RL,0,None,none,0,5,NAmes,3,3,Wd Sdng,Wd Sdng,1,3,1,CBlock,7,-0.807386109,3,3,Attchd,1957,-0.807744304,1.0,557,1092,0,0,,2,1Fam,TA,No,895.0,0.0,Rec,Unf,1,0,TA,197.0,Y,Norm,Norm,FuseA,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,2.95444334937,Pave,6,0.229383976318,AllPub,1.28999058643,1957,1957,2006
558,train,108000.0,GasA,3,1.5Fin,1,1,Low,Mod,0.420607319,Inside,-0.287413293,Reg,0,50,C (all),0,None,none,0,9,IDOTRR,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.450984001,1,3,CarPort,1994,-0.325579506,1.5,558,897,439,0,,3,1Fam,TA,No,637.0,0.0,Rec,Unf,0,0,TA,0.0,Y,Norm,Norm,SBrkr,0.688169409438,6,4,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,7,-0.61643549918,AllPub,-0.929191516623,1920,1950,2006
559,train,175000.0,GasA,4,2Story,1,1,HLS,Gtl,1.761251031,FR2,-0.440234687,IR2,0,60,RL,0,None,none,0,8,Gilbert,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.31053887,1,3,Attchd,1996,-0.10821013,2.5,559,729,717,0,,3,1Fam,TA,Gd,604.0,0.0,GLQ,Unf,0,1,Gd,125.0,Y,Norm,Norm,SBrkr,0.326166449268,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.41742808264,AllPub,1.28013068935,1996,1997,2008
560,train,234000.0,GasA,4,1Story,1,2,Lvl,Gtl,-2.010193693,Inside,-1.279971862,Reg,0,120,RL,18,BrkFace,none,0,10,Blmngtn,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.24553082,3,3,Attchd,2003,0.111135332,2.0,560,1557,0,0,,2,TwnhsE,TA,Gd,0.0,0.0,Unf,Unf,0,0,Gd,1374.0,Y,Norm,Norm,SBrkr,0.282322024321,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.633670647458,AllPub,0.902805310334,2003,2004,2006
561,train,121500.0,GasA,2,1Story,1,1,Lvl,Gtl,0.473354866,Inside,0.255788989,IR1,0,20,RL,180,BrkFace,none,0,5,Sawyer,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,4,0.255959851,1,3,Detchd,1957,-0.214918733,1.5,561,1392,0,0,,3,1Fam,TA,No,1302.0,0.0,ALQ,Unf,1,0,Gd,90.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,5,Y,0.0,None,CompShg,Hip,WD,2.76651328821,Pave,5,0.65742325619,AllPub,-0.929191516623,1957,1996,2010
562,train,170000.0,GasA,3,1Story,1,1,Lvl,Mod,0.22855429,Inside,0.455821411,Reg,0,20,RL,0,None,none,0,4,Mitchel,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,-0.254817684,2,3,Attchd,1975,-0.220846988,1.0,562,1389,0,0,,2,1Fam,TA,Av,1071.0,123.0,ALQ,LwQ,1,0,Gd,195.0,Y,Norm,Norm,SBrkr,0.584648535439,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.653479468404,AllPub,1.21833401842,1974,1975,2006
563,train,108000.0,GasA,4,1Story,1,1,Lvl,Gtl,0.873318733,Inside,-0.142049634,Reg,0,30,RL,0,None,none,0,7,Edwards,3,3,WdShing,Wd Shng,0,4,1,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.997448487,1.0,563,996,0,0,,3,1Fam,TA,No,290.0,0.0,BLQ,Unf,1,0,TA,706.0,Y,Norm,Norm,SBrkr,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.0751066353228,AllPub,0.906833616967,1940,1969,2008
564,train,185000.0,GasA,4,1.5Fin,1,1,Lvl,Gtl,1.75298545,Inside,-0.003449574,Reg,0,50,RL,0,None,none,0,7,Edwards,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-0.356973191,3,3,Detchd,1955,0.342337305,2.0,564,1163,511,0,,4,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0,0,Gd,1163.0,Y,Norm,Norm,SBrkr,0.558572767506,7,6,N,0.0,None,CompShg,Gable,WD,3.08051101497,Pave,8,0.33748329494,AllPub,0.533305566243,1918,1950,2008
565,train,268000.0,GasA,4,2Story,1,2,Lvl,Gtl,0.792576832,CulDSac,0.887325522,IR1,0,60,RL,0,None,none,0,7,NoRidge,3,4,HdBoard,HdBoard,0,3,1,PConc,7,0.543852644,2,3,Attchd,1992,1.569486237,2.5,565,1166,1129,0,,4,1Fam,TA,No,728.0,0.0,GLQ,Unf,1,0,Gd,367.0,Y,Norm,Norm,SBrkr,0.6094836103,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.234049504431,AllPub,-0.929191516623,1992,2000,2006
566,train,128000.0,GasA,2,2Story,1,0,Bnk,Gtl,-0.513002992,Corner,-0.003449574,Reg,0,70,RL,0,None,none,0,5,SWISU,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,7,-1.192790977,1,3,Detchd,1920,0.288983003,1.5,566,841,806,0,,4,1Fam,TA,No,0.0,0.0,Unf,Unf,1,0,Gd,806.0,N,Norm,Norm,FuseF,0.856701064026,4,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.263971033842,AllPub,-0.929191516623,1915,1950,2010
